produto_id,sku,ean,nome,marca,categoria,descricao,url_produto,preco_cop,preco_lista_cop,qtd_imagens,imagem_1,imagem_2,imagem_3,imagem_4,todas_imagens
66,66,7707336720598,Engystol Prevención y Tratamiento de la Gripa Heel Frasco x 50 Tabletas,Engystol,Gripa,Descubre Engystol- medicamento homeopático con propiedades farmacológicas. Encuéntralo en la droguería en línea cerca a tu ubicación. Es fundamental consultar a tu médico antes de usar este producto.,https://www.farmaexpress.comhttps://www.farmaexpress.com/engystol-tratamiento-gripa-heel-50-comprimidos-100021853/p,73000.0,73000.0,4,https://coopidrogas.vteximg.com.br/arquivos/ids/36990885/engystol-50-tabletas.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990887/engystol-50-tabletas.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990893/engystol-50-tabletas.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990897/engystol-50-tabletas.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990885/engystol-50-tabletas.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36990887/engystol-50-tabletas.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36990893/engystol-50-tabletas.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36990897/engystol-50-tabletas.jpg
5185,5184,7501125184864,Suero Hidratante Electrolit Maracuyá Frasco x 625 mL,Electrolit,Hidratación,Solución Esterilizada De Electrolitos Orales Indicada Para Prevenir Y Tratar La Deshidratación. Sabor Maracuyá.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-maracuya-625-ml-100025381/p,9500.0,9500.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010122/100025381_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010123/100025381_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010124/100025381_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010122/100025381_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010123/100025381_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010124/100025381_3.jpg
10,10,3582910009900,Suspensión Oral Enterogermina 5 mL Sanofi Caja x 10 Frascos,Enterogermina,Bienestar Digestivo,Enterogermina probióticos- suspensión oral de 5 ml- de Sanofi. Caja con 10 frascos. Uso recomendado bajo supervisión médica para ajuste de dosis según necesidades.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suspension-oral-enterogermina-5-ml-sanofi-caja-100011580/p,70000.0,70000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36990680/enterogermina-5-ml-10-amp-bebibles.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36990680/enterogermina-5-ml-10-amp-bebibles.jpg
5232,5227,7501125176531,Suero Hidratante Electrolit Fresa-Kiwi Frasco x 625 mL,Electrolit,Hidratación,Solución Esterilizada De Electrolitos Orales Indicada Para Prevenir Y Tratar La Deshidratación. Sabor Fresa Kiwi.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-fresa-kiwi-625-ml-100023966/p,9500.0,9500.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010104/100023966_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010105/100023966_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010106/100023966_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010104/100023966_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010105/100023966_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010106/100023966_3.jpg
4563,4561,7501125176548,Suero Hidratante Electrolit Uva Frasco x 625 mL,Electrolit,Hidratación,Solución Esterilizada De Electrolitos Orales Indicada Para Prevenir Y Tratar La Deshidratación. Sabor Uva.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-uva-frasco-625-ml-100023967/p,9500.0,9500.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010107/100023967_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010108/100023967_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010109/100023967_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010107/100023967_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010108/100023967_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010109/100023967_3.jpg
1104,1102,7706569020659,Acetaminofén 500 Mg Ag Caja X 100 Tabletas.,American Generics,Dolor General,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/acetaminofen-500-mg-ag-caja-100-tabletas-100012732/p,7400.0,7400.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36824303/acetaminofen-500-mg-100-tabletas-ag.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36824303/acetaminofen-500-mg-100-tabletas-ag.jpg
8559,8558,4005900140906,Protector Solar Facial Eucerin Toque Seco FPS 50 Frasco x 50 mL,Eucerin,Dermatología Facial,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/protector-solar-eucerin-toque-seco-fps50-50ml-200032193/p,118200.0,118200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36914487/eucerin-sun-oil-control-spf-50-50mlpae.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36914487/eucerin-sun-oil-control-spf-50-50mlpae.jpg
5909,5902,7500435107013,Ungüento Tópico Vick Vaporub Frasco X 50 G.,Vick,Descongestionantes,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/unguento-topico-vick-vaporub-frasco-50-g-200001727/p,18900.0,18900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36787030/vick-vaporub-50-gr.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36787030/vick-vaporub-50-gr.jpg
5504,5504,7501033961557,Solución Electrolítica Pedialyte Max con Zinc 60 Fresa Frasco x 500 mL,Pedialyte,Hidratación,¡Descubre Pedialyte Max con Zinc! Ideal para deshidratación leve a moderada- en sabores como fresa. Frasco de 500 ml. Precio según droguería cercana. Farmaexpress siempre cerca.,https://www.farmaexpress.comhttps://www.farmaexpress.com/pedialyte-max-con-zinc-60-fresa-frasco-500ml-100025818/p,11000.0,11000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36990774/pedialyte-max-zinc-60-fresa-500-mlpdc.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36990774/pedialyte-max-zinc-60-fresa-500-mlpdc.jpg
4579,4577,7501125176470,Suero Hidratante Electrolit Fresa Frasco x 625 mL,Electrolit,Hidratación,Electrolit- bebida hidratante para reponer electrolitos rápidamente. Ideal para deportistas y recuperación de deshidratación. Disponible en una variedad de sabores deliciosos- presentación de 625 ml.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-fresa-frasco-625-ml-100023960/p,9500.0,9500.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010128/100023960_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010129/100023960_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010130/100023960_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010128/100023960_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010129/100023960_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010130/100023960_3.jpg
4559,4557,7501125176500,Suero Hidratante Electrolit Naranja-Mandarina Frasco x 625 mL,Electrolit,Hidratación,Solución Esterilizada De Electrolitos Orales Indicada Para Prevenir Y Tratar La Deshidratación. Sabor Naranja Mandarina.,https://www.farmaexpress.comhttps://www.farmaexpress.com/electrolit-naranja-mandarina-625ml-100023963/p,8700.0,8700.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010110/100023963_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010111/100023963_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010112/100023963_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010110/100023963_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010111/100023963_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010112/100023963_3.jpg
4055,4053,7702771001561,Enterogermina Plus 5 mL Sanofi Caja x 5 Frascos,Enterogermina,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/enterogermina-plus-5-ml-sanofi-caja-5-frascos-100022711/p,86800.0,86800.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36997045/enterogermina-plus-5-ampollas-bebibles.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36997045/enterogermina-plus-5-ampollas-bebibles.jpg
2775,2775,7501033957376,Solución Electrolítica Pedialyte Max con Zinc 60 Uva Frasco x 500 mL,Pedialyte,Hidratación,Solución Electrolítica Pedialyte Max Con Zinc 60 Uva Frasco X 500 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/pedialyte-max-zinc-60-uva-500ml-100017632/p,11000.0,11000.0,4,https://coopidrogas.vteximg.com.br/arquivos/ids/36990977/pedialyte-con-zinc-60-uva-500-mlpdc.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990978/pedialyte-con-zinc-60-uva-500-mlpdc.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990979/pedialyte-con-zinc-60-uva-500-mlpdc.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990980/pedialyte-con-zinc-60-uva-500-mlpdc.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/36990977/pedialyte-con-zinc-60-uva-500-mlpdc.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36990978/pedialyte-con-zinc-60-uva-500-mlpdc.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36990979/pedialyte-con-zinc-60-uva-500-mlpdc.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/36990980/pedialyte-con-zinc-60-uva-500-mlpdc.jpg
2770,2802,7501033957369,Solución Electrolítica Pedialyte Max con Zinc 60 Manzana Frasco x 500 mL,Pedialyte,Hidratación,Solución Electrolítica Pedialyte Max Con Zinc 60 Manzana Frasco X 500 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/pedialyte-max-con-zinc-60-manzana-500ml-100017631/p,11000.0,11000.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37002145/pedialyte-zinc-60-manzana-500-mlpdc.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37002148/pedialyte-zinc-60-manzana-500-mlpdc.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37002152/pedialyte-zinc-60-manzana-500-mlpdc.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002145/pedialyte-zinc-60-manzana-500-mlpdc.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37002148/pedialyte-zinc-60-manzana-500-mlpdc.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37002152/pedialyte-zinc-60-manzana-500-mlpdc.jpg
505,506,7707172685778,Jarabe Dolex Niños GSK 2+ Frasco Frambuesa x 90 mL,Dolex,Dolor Niños,Dolex Niños 2 jarabe- brinda alivio efectivo de la fiebre y el dolor para niños mayores de 2 años.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-dolex-ninios-gsk-2-frasco-frambuesa-90-ml-100001919/p,16320.0,19200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014846/100001919_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014846/100001919_1.jpg
6268,6254,7706309320117,Unguento Nixoderm Incobra Frasco x 20 g,Nixoderm,Dermatología Facial,Nixoderm ungüento frasco de 20 g con ingredientes de alta calidad- funcional para tratar acné o eliminar hongos de la piel. Encuentra el precio de Nixoderm en tu farmacia más cercana con Farmaexpress,https://www.farmaexpress.comhttps://www.farmaexpress.com/unguento-nixoderm-incobra-frasco-20-g-200005893/p,11700.0,11700.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36990710/nixoderm-unguento-20-gr.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36990710/nixoderm-unguento-20-gr.jpg
6042,6039,7704232001998,Crema Fitostimoline 15% Euroetika Tubo x 15 g,Fitostimoline,Cicatrizantes,Fitostimoline crema 15 Euroetika tubo de 15 g. Principio activo Triticum Vulgare. Estimulante de procesos cicatrizantes o alteraciones de la piel y mucosas. Encuéntrala en Farmaexpress Droguerías.,https://www.farmaexpress.comhttps://www.farmaexpress.com/crema-fitostimoline-15-euroetika-tubo-15-g-100026048/p,41100.0,41100.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36990967/fitostimoline-crema-15-gramos.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36990967/fitostimoline-crema-15-gramos.jpg
5506,5499,7501033961540,Solución Electrolítica Pedialyte Max con Zinc 60 Coco Frasco x 500 mL,Pedialyte,Hidratación,Solución Electrolítica Pedialyte Max Con Zinc 60 Coco Frasco X 500 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/pedialyte-max-zinc-60-coco-500ml-100025817/p,10500.0,10500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002238/pedialyte-max-zinc-60-coco-500-mlpdc.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002238/pedialyte-max-zinc-60-coco-500-mlpdc.jpg
5456,5453,7707200902129,Alcohol Antiséptico Icom Alcopy Frasco x 700 mL,Icom,Antisépticos,Alcohol Antiséptico Icom Alcopy Frasco X 700 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/alcohol-antiseptico-icom-alcopy-frasco-700-ml-100024824/p,9900.0,9900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002245/alcohol-antisep-alcopy-700-ml-und.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002245/alcohol-antisep-alcopy-700-ml-und.jpg
5225,5221,7501125176456,Suero Hidratante Electrolit Coco Frasco x 625 mL,Electrolit,Hidratación,Solución Esterilizada De Electrolitos Orales Indicada Para Prevenir Y Tratar La Deshidratación. Sabor A Coco.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-coco-frasco-625-ml-100023955/p,9500.0,9500.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010116/100023955_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010117/100023955_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010118/100023955_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010116/100023955_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010117/100023955_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010118/100023955_3.jpg
5205,5203,7441026003348,Jarabe Dolex Bebés GSK 1-24 Meses Frambuesa Frasco x 60 mL,Dolex,Dolor Niños,Dolex Bebes entre 1 y 24 meses- brinda alivio efectivo de la fiebre y el dolor.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-dolex-bebes-gsk-1-24-meses-frambuesa-60-ml-100025351/p,16700.0,16700.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014886/100025351_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014886/100025351_1.jpg
4673,4669,7702057612900,Ibuflash Migran MK Caja x 8 Cápsulas Líquidas,MK,Dolor Fuerte,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/ibuflash-migran-mk-caja-8-capsulas-liquidas-100022393/p,19900.0,19900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014017/ibuflash-migran-8-capsulas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014017/ibuflash-migran-8-capsulas.jpg
4550,4548,7501125168383,Suero Hidratante Electrolit Manzana Frasco x 625 mL,Electrolit,Hidratación,Solución Esterilizada De Electrolitos Orales Indicada Para Prevenir Y Tratar La Deshidratación. Sabor Manzana.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-hidratante-electrolit-manzana-frasco-625-ml-100023962/p,7500.0,7500.0,3,https://coopidrogas.vteximg.com.br/arquivos/ids/37010113/100023962_1.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010114/100023962_2.jpg,https://coopidrogas.vteximg.com.br/arquivos/ids/37010115/100023962_3.jpg,,https://coopidrogas.vteximg.com.br/arquivos/ids/37010113/100023962_1.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010114/100023962_2.jpg | https://coopidrogas.vteximg.com.br/arquivos/ids/37010115/100023962_3.jpg
4480,4479,,Jarabe Acetaminofén Laproff Cereza Frasco X 120 Ml.,Laproff,Dolor Niños,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/jarabe-acetaminofen-laproff-cereza-frasco-120-ml-100023730/p,7500.0,7500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36963187/acetaminofen-150-mg-jarabe-120-ml-lp.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36963187/acetaminofen-150-mg-jarabe-120-ml-lp.jpg
4472,4469,7703363006100,Dolex ActivGel GSK Frasco x 24 Cápsulas Líquidas,Dolex,Dolor General,Dolex ActivGel en capsula liquida te brinda alivio del dolor y la fiebre.,https://www.farmaexpress.comhttps://www.farmaexpress.com/dolex-activgel-gsk-frasco-24-capsulas-liquidas-100021754/p,43900.0,43900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014875/100021754_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014875/100021754_1.jpg
4389,4388,7707200908985,Alcohol Icom Alcopy Antiséptico Spray x 350 mL,Icom,Antisépticos,Alcohol Icom Alcopy Antiséptico Spray X 350 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/alcohol-icom-alcopy-antiseptico-spray-350-ml-100023351/p,7500.0,7500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014054/alcohol-antiseptico-alcopy-350-ml-spr.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014054/alcohol-antiseptico-alcopy-350-ml-spr.jpg
4291,4289,3518646672033,Solución Hipertónica Marimer Gylbert Baby Nariz Tapada Spray x 100 mL,Marimer,Gripa,Solución Hipertónica Marimer Gylbert Baby Nariz Tapada Spray X 100 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/solucion-marimer-gylbert-baby-nariz-tapada-100ml-100023222/p,73900.0,73900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36992885/marimer-solucion-hipertonica-baby-100-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36992885/marimer-solucion-hipertonica-baby-100-ml.jpg
4015,4021,7704768001943,Legrip Plus Icom Caja X 10 Cápsulas Blandas.,Icom,Gripa,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/legrip-plus-icom-caja-10-capsulas-blandas-100022517/p,18700.0,18700.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002156/legrip-plus-10-capblan-icom.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002156/legrip-plus-10-capblan-icom.jpg
3562,3556,7702626211770,Suspensión Oral Gaviscon Doble Acción Menta Sachet x 10 mL Caja x 12 Uds,Gaviscon,Antiácidos,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/gaviscon-doble-accion-menta-sachet-10ml-12uds-100020742/p,34500.0,34500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002149/gaviscon-doble-accion-susp10-ml-x-12und.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002149/gaviscon-doble-accion-susp10-ml-x-12und.jpg
3541,3555,7702132011369,Suspensión Mucosina Tos Naranja Frasco x 120 mL,Mucosina,Tos,Mucosina Suspensión x120 Mililitros,https://www.farmaexpress.comhttps://www.farmaexpress.com/suspension-mucosina-tos-naranja-frasco-120-ml-100020771/p,40800.0,40800.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36922898/mucosina-suspension-120-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36922898/mucosina-suspension-120-ml.jpg
3539,3538,7702057010874,Suero Oral Hidraplus 75 con Zinc Cereza Frasco x 400 mL,Hidraplus,Hidratación,Suero Oral Que Controla La Deshidratación Y Restablece El Balance De Agua Y Electrolitos. Sabor A Cereza.400 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suero-oral-hidraplus-75-con-zinc-cereza-400-ml-100020803/p,12000.0,12000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002161/hidraplus-75-zinc-cereza-400-ml-suero-o.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002161/hidraplus-75-zinc-cereza-400-ml-suero-o.jpg
3317,3315,7702870070888,Sevedol Extra Fuerte Abbott Caja x 60 Tabletas Recubiertas,Sevedol,Dolor Fuerte,Alivio De Dolor De Cabeza Severo Y Asociado A Migraña.,https://www.farmaexpress.comhttps://www.farmaexpress.com/sevedol-extra-fuerte-60-tabletas-recubiertas-100019601/p,123900.0,123900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002066/sevedol-extra-fuerte-60-tabletas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002066/sevedol-extra-fuerte-60-tabletas.jpg
3187,3175,7702132010959,Advil Gripa Caja X 10 Cápsulas Líquidas.,Advil,Gripa,"Advil Gripa con todo el poder y la tecnologia liquida en una avanzada formula, con un potente descongestionante que alivia en minutos la congestion nasal y los multiples sintomas de la gripa.",https://www.farmaexpress.comhttps://www.farmaexpress.com/advil-gripa-caja-10-capsulas-liquidas-100019304/p,21000.0,21000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014872/100019304_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014872/100019304_1.jpg
3163,3161,7702132008444,Advil Ultra Caja X 10 Cápsulas Líquidas.,Advil,Dolor Fuerte,Advil Ultra en capsula liquida alivia en minutos dolores de cabeza intensos como la migraña gracias a su potente formula que combina el poder de un analgesico mas un potencializador.,https://www.farmaexpress.comhttps://www.farmaexpress.com/advil-ultra-caja-10-capsulas-liquidas-100016561/p,23900.0,23900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014870/100016561_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014870/100016561_1.jpg
2592,2586,7702184590096,Laxante Farmalax Bisacodilo 5 Mg Systema 3 Caja X 100 Grageas.,Ecar,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/laxante-farmalax-bisacodilo-5mg-100grageas-100016843/p,18500.0,18500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36831128/farmalax-bisacodilo-5-mg-100-capsulas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36831128/farmalax-bisacodilo-5-mg-100-capsulas.jpg
2520,2508,7501043130769,Suspensión Dolex Niños GSK 7+ Naranja Frasco x 120 mL,Dolex,Dolor Niños,"Dolex Niños 7 suspension oral, brinda alivio efectivo de la fiebre y el dolor para niños mayores de 7 años.",https://www.farmaexpress.comhttps://www.farmaexpress.com/suspension-dolex-ninios-gsk-7-naranja-120-ml-100016340/p,28700.0,28700.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014866/100016340_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014866/100016340_1.jpg
2468,2462,7702132009748,Suspensión Advil Children Fiebre y Dolor Frutas Frasco x 100 mL,Advil,Dolor Niños,Advil Children suspension oral alivia el dolor y la fiebre en minutos y hasta por 8 horas. Alivio en 15 minutos despues de la administracion de la dosis.,https://www.farmaexpress.comhttps://www.farmaexpress.com/suspension-advil-children-fiebre-frutas-100ml-100016190/p,38100.0,38100.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014865/100016190_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014865/100016190_1.jpg
1755,1750,7703202221152,Dulcolax Caja X 20 Grageas.,Dulcolax,Bienestar Digestivo,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/dulcolax-caja-20-grageas-100014078/p,24600.0,24600.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37002092/dulcolax-20-capsulas.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37002092/dulcolax-20-capsulas.jpg
762,763,7702605100019,Acetaminofén 500 Mg Genfar Caja X 100 Tabletas.,Genfar,Dolor General,.,https://www.farmaexpress.comhttps://www.farmaexpress.com/acetaminofen-500-mg-genfar-caja-100-tabletas-100007778/p,9000.0,9000.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/36962632/acetaminofen-500-mg-100-tabletas-gf.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/36962632/acetaminofen-500-mg-100-tabletas-gf.jpg
736,734,7703454921152,Antiácido Milpax Cereza Frasco x 360 mL,Milpax,Antiácidos,Antiácido Milpax Cereza Frasco X 360 mL.,https://www.farmaexpress.comhttps://www.farmaexpress.com/antiacido-milpax-cereza-frasco-360ml-100004081/p,95900.0,95900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014182/milpax-suspension-cereza-360-ml3.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014182/milpax-suspension-cereza-360-ml3.jpg
301,296,7451079001543,Dolex Gripa GSK Caja x 12 Tabletas,Dolex,Gripa,Dolex contra los sintomas de la gripa. Rapido y efectivo alivio contra los sintomas de la gripa. Inicio de accion desde los 30 minutos.,https://www.farmaexpress.comhttps://www.farmaexpress.com/dolex-gripa-gsk-12-tabletas-100001917/p,18200.0,18200.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014845/100001917_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014845/100001917_1.jpg
16481,16394,7707397792503,Advil Gripa Max Caja x 6 Cápsulas Liquidas,Advil,Gripa,Advil Gripa Max. La maxima evolucion de Advil en una capsula liquida. Su potente accion alivia en minutos y hasta por 8 horas los fuertes sintomas de la gripa- incluyendo la tos.,https://www.farmaexpress.comhttps://www.farmaexpress.com/advil-gripa-max-caja-x-6-capsulas-100028631/p,17900.0,17900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014898/100028631_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014898/100028631_1.jpg
16285,16198,7702560008849,Agua Oxigenada JGB Frasco x 500 Mililitros,Jgb,Antisépticos,Antiseptico y desinfectante ideal para la limpieza y lavado de heridas- asi como para tratar infecciones menores en la piel. Con su accion contra bacterias y hongos- aliado confiable en tu cuidado.,https://www.farmaexpress.comhttps://www.farmaexpress.com/agua-oxigenada-jgb-x-500-mililitros-100028142/p,13500.0,13500.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014252/100028142_1.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014252/100028142_1.jpg
15899,15812,736085413694,Solución Oftálmica Estéril Lagricel Sophia Frasco x 10 mL,Sophia,Oftalmológicos,Encuentra los precios de Solución Oftálmica Estéril Lagricel Sophia Frasco x 10 mL. Disponibles en las droguerías cerca a tu ubicación. Farmaexpress más cerca de ti.,https://www.farmaexpress.comhttps://www.farmaexpress.com/solucion-oftalmica-esteril-lagricel-sophia-10-ml-100028107/p,75900.0,75900.0,1,https://coopidrogas.vteximg.com.br/arquivos/ids/37014128/lagricel-ofteno-pf-04-soft-10-ml.jpg,,,,https://coopidrogas.vteximg.com.br/arquivos/ids/37014128/lagricel-ofteno-pf-04-soft-10-ml.jpg
